time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-5.94005098208,6.44879385495,25.1734697169,0.358832697563,0.262952198442,0.0,-5.08566060595,5.1467449517,4.63505569837,0.111593907117,0.0944566540404,0.0,466.64313710055893,467.840224208455,470.09791392340196,469.469638065364
4.499999999999992,-6.250880457,6.76401370465,25.4521474314,0.36520132106,0.268338466144,0.0,-5.27569705163,5.36052950387,4.65284999472,0.0920814683905,0.0782072452655,0.0,479.45369265815134,478.22322981972036,480.0176168300918,478.54302292685844
4.559999999999991,-6.57288569509,7.09165568295,25.7306209448,0.370317845462,0.273138362157,0.0,-5.45816708697,5.56075667736,4.62858981536,0.0660102864721,0.0833571825935,0.0,467.1887977178709,467.5950641669336,469.74184219293073,467.72052171948775
4.6199999999999894,-6.90581377855,7.43114876599,26.0071085426,0.373746106472,0.278061400817,0.0,-5.63983346998,5.75543598652,4.58681000099,0.026185789179,0.0793022623312,0.0,464.45225756646636,464.13916887039954,466.01462745210256,462.8921187022787
4.679999999999988,-7.24907743754,7.78143640329,26.2788274543,0.376811719767,0.283262929617,0.0,-5.80279318072,5.92061855331,4.47020185932,0.0782820349796,0.0984182104446,0.0,439.26188977835153,440.85091750090146,438.208325858848,442.52039011217016
4.739999999999987,-7.60261691813,8.14210265344,26.5447279482,0.382395305581,0.289347296388,0.0,-5.98234784041,6.10145819686,4.39237284511,0.112717411601,0.106792943432,0.0,454.0020903063604,454.6823580335311,453.8925604979456,456.65521865101
4.799999999999986,-7.96833321436,8.51523280041,26.8098338845,0.38991108675,0.295944351836,0.0,-6.20853689513,6.33594901473,4.44256133709,0.142795321629,0.115613394884,0.0,498.6291928021707,499.2825070239184,498.4742495843793,500.67986762489323
4.859999999999984,-8.34682275899,8.90130574111,27.0749327683,0.398806663596,0.302677773908,0.0,-6.40822895671,6.5331349117,4.39272616478,0.157399078457,0.104403940594,0.0,470.98183891436906,470.1241597870067,470.4345567280852,471.58344501908624
4.919999999999983,-8.7383988166,9.30047726632,27.339760231,0.408712743721,0.30881996266,0.0,-6.6445474302,6.77244348344,4.43268001191,0.177215464561,0.0979588761085,0.0,503.8632904076948,503.4047184798818,502.4047482883951,503.8621053180801
4.979999999999982,-9.1426338732,9.71203241148,27.6020602759,0.41959302876,0.314960627636,0.0,-6.83039976155,6.9462385828,4.30969175392,0.188509013627,0.109917307026,0.0,452.6159395299715,453.58647151284,453.0976892232474,454.03597581948964
5.0399999999999805,-9.55734384369,10.1330897597,27.8546387803,0.431032626908,0.321332612421,0.0,-6.99383962681,7.08930375703,4.10917107435,0.194641869763,0.097483320913,0.0,427.09251193512074,426.040598188968,427.4733672590824,428.0327383644983
